epoch,train_loss,val_loss
1,0.0735085922293365,0.047863936175902684
2,0.04776173932477832,0.0476518635948499
3,0.047659877315163614,0.047589749842882154
4,0.047612473058203854,0.0475720318655173
5,0.04759301661203305,0.04756143838167191
6,0.04759311710173885,0.04754933416843414
7,0.04758520058045785,0.047541947662830354
8,0.04757474117601911,0.047542174160480496
9,0.04757623358940085,0.04754338835676511
10,0.04757286325717966,0.04753770083189011
11,0.047573180062075456,0.04754383663336436
12,0.047569058494021495,0.04754097561041514
13,0.047572933478901784,0.04754300167163213
14,0.047566352784633635,0.04753383472561836
15,0.0475659042596817,0.0475276879966259
16,0.047563213296234606,0.047526893516381584
17,0.04756442035237948,0.047544705619414644
18,0.047563107280681534,0.04754616344968478
19,0.047567872672031324,0.04753282715876897
20,0.04756262519707282,0.047538865357637405
21,0.04756861372540395,0.04753433739145597
22,0.04756214115768671,0.04753132487336795
23,0.047562832664698365,0.047534296909968056
24,0.047567171944926184,0.047533710052569705
25,0.04756695308412115,0.047531691690286
26,0.04756416454911232,0.047539003441731134
27,0.047567405427495636,0.04752907877167066
28,0.04756380726272861,0.0475362832347552
29,0.04756571479762594,0.047535539915164314
30,0.047565161840369304,0.04752851525942484
31,0.04756542068595688,0.04752942994236946
32,0.04756679832935333,0.04752928018569946
33,0.04756878825525443,0.04753610889116923
34,0.04756264202296734,0.04753534172972043
35,0.04756544921547175,0.04752936065196991
36,0.04756171746800343,0.04753002698222796
